match_id,match_date,manager_era,def_line_height,ppda
15956,2018-08-25,Valverde,59.73614457831326,2.4607843137254903
15973,2018-09-02,Valverde,60.64513888888889,2.782608695652174
15978,2018-09-15,Valverde,61.628169014084506,2.1041666666666665
15986,2018-09-23,Valverde,62.45081081081081,2.33587786259542
15998,2018-09-26,Valverde,55.2887573964497,1.9381443298969072
16010,2018-09-29,Valverde,60.030476190476186,1.6666666666666667
16023,2018-10-07,Valverde,56.29415584415584,2.7613636363636362
16029,2018-10-20,Valverde,50.620535714285715,2.4065040650406506
16056,2018-11-11,Valverde,62.46172839506173,1.9523809523809523
16073,2018-11-24,Valverde,56.63740458015267,1.38
16079,2018-12-02,Valverde,51.284,3.0384615384615383
16086,2018-12-08,Valverde,52.94553571428571,2.4274193548387095
16095,2018-12-16,Valverde,45.99351851851852,2.5588235294117645
16109,2018-12-22,Valverde,57.25867768595042,2.5869565217391304
16120,2019-01-06,Valverde,53.52848837209302,1.4893617021276595
16131,2019-01-13,Valverde,42.76413043478261,3.5652173913043477
16136,2019-01-20,Valverde,66.3184971098266,2.056
16149,2019-01-27,Valverde,51.5828729281768,2.9213483146067416
16157,2019-02-02,Valverde,62.40288808664259,1.5473684210526315
16173,2019-02-10,Valverde,57.00320855614974,2.382608695652174
16182,2019-02-16,Valverde,62.89365079365079,1.7568807339449541
16190,2019-02-23,Valverde,55.86484375,1.7816901408450705
16196,2019-03-02,Valverde,47.966159695817495,2.4344262295081966
16205,2019-03-09,Valverde,62.050000000000004,1.29
16215,2019-03-17,Valverde,51.76842105263158,2.1666666666666665
16231,2019-03-30,Valverde,59.07713004484305,1.7703703703703704
16240,2019-04-02,Valverde,57.77203791469194,1.927007299270073
16248,2019-04-06,Valverde,60.480487804878045,1.3923444976076556
16265,2019-04-20,Valverde,64.10614334470989,2.0334928229665072
16275,2019-04-23,Valverde,57.457926829268295,1.8282828282828283
16289,2019-04-27,Valverde,56.984100418410044,1.8783783783783783
16306,2019-05-12,Valverde,51.484455958549226,1.7058823529411764
16317,2019-05-19,Valverde,50.53170731707317,2.403669724770642
303666,2019-09-21,Valverde,60.39679487179487,1.7777777777777777
303430,2019-09-24,Valverde,60.68591549295775,2.595890410958904
303473,2019-10-06,Valverde,52.37043010752688,2.8333333333333335
303700,2019-10-19,Valverde,50.275115207373275,2.7314814814814814
303600,2019-10-29,Valverde,56.47137546468401,2.069620253164557
303504,2019-11-02,Valverde,57.289433962264155,1.5279503105590062
303487,2019-11-09,Valverde,63.67250996015936,1.851063829787234
303715,2019-11-23,Valverde,59.78770053475935,1.371900826446281
303524,2019-12-01,Valverde,49.9331550802139,2.6451612903225805
303451,2019-12-07,Valverde,62.94589552238806,1.553191489361702
303664,2019-12-14,Valverde,54.56299212598425,2.684563758389262
303596,2019-12-18,Valverde,47.47822878228782,2.5901639344262297
303517,2019-12-21,Valverde,62.04048780487805,1.92
303652,2020-01-04,Valverde,54.6935,1.9734513274336283
303610,2020-01-19,Setien/Koeman,65.205,1.1325301204819278
303400,2020-01-25,Setien/Koeman,61.66198830409357,2.211864406779661
303682,2020-02-02,Setien/Koeman,62.33224043715847,2.3658536585365852
303707,2020-02-09,Setien/Koeman,55.88375,2.425287356321839
303377,2020-02-15,Setien/Koeman,46.44844720496894,2.0759493670886076
303731,2020-02-22,Setien/Koeman,57.12465116279069,1.5693430656934306
303470,2020-03-01,Setien/Koeman,51.45547445255474,2.1654676258992804
303479,2020-03-07,Setien/Koeman,52.345982142857146,2.8688524590163933
303548,2020-06-13,Setien/Koeman,57.136787564766834,2.1016949152542375
303532,2020-06-16,Setien/Koeman,60.52574257425743,1.7259259259259259
303674,2020-06-19,Setien/Koeman,60.19830508474576,3.009009009009009
303493,2020-06-23,Setien/Koeman,60.14114285714286,1.7826086956521738
303516,2020-06-27,Setien/Koeman,58.41936936936937,1.598639455782313
303696,2020-06-30,Setien/Koeman,51.187974683544304,2.411764705882353
303725,2020-07-05,Setien/Koeman,58.408620689655166,2.033112582781457
303615,2020-07-08,Setien/Koeman,60.89064748201438,2.4444444444444446
303680,2020-07-11,Setien/Koeman,57.988181818181815,2.027586206896552
303634,2020-07-16,Setien/Koeman,72.64131736526946,1.368421052631579
303421,2020-07-19,Setien/Koeman,55.848684210526315,2.112676056338028
3773593,2020-09-27,Setien/Koeman,55.31021505376344,3.6396396396396398
3773466,2020-10-01,Setien/Koeman,50.75,2.6605504587155964
3773672,2020-10-04,Setien/Koeman,56.43086419753086,4.56
3773587,2020-10-17,Setien/Koeman,48.1948051948052,2.0135135135135136
3773585,2020-10-24,Setien/Koeman,57.404444444444444,2.9703703703703703
3773386,2020-10-31,Setien/Koeman,66.3225,1.588235294117647
3773477,2020-11-07,Setien/Koeman,60.79896373056995,2.8046875
3773656,2020-11-21,Setien/Koeman,51.12128514056225,2.858267716535433
3773547,2020-11-29,Setien/Koeman,54.54713375796178,2.7865168539325844
3773428,2020-12-05,Setien/Koeman,57.90440251572326,1.3402061855670102
3773660,2020-12-13,Setien/Koeman,57.022023809523816,3.088235294117647
3773523,2020-12-16,Setien/Koeman,51.22862453531599,2.225165562913907
3773377,2020-12-19,Setien/Koeman,59.8525,1.7559055118110236
3773571,2020-12-22,Setien/Koeman,63.36346153846154,2.38255033557047
3773552,2021-01-03,Setien/Koeman,70.121875,1.713450292397661
3764661,2021-01-06,Setien/Koeman,50.13456221198157,3.3214285714285716
3773565,2021-01-09,Setien/Koeman,51.27051282051282,2.848101265822785
3773403,2021-01-31,Setien/Koeman,56.36959064327486,3.11
3773631,2021-02-07,Setien/Koeman,56.40358974358975,2.5476190476190474
3773526,2021-02-13,Setien/Koeman,56.770807453416154,2.43
3773415,2021-02-21,Setien/Koeman,63.2558282208589,1.5
3764440,2021-02-24,Setien/Koeman,60.210679611650484,2.4893617021276597
3773625,2021-02-27,Setien/Koeman,59.999043062200954,2.8666666666666667
3773665,2021-03-06,Setien/Koeman,53.7175,2.2857142857142856
3773369,2021-03-15,Setien/Koeman,64.247265625,1.6795580110497237
3773597,2021-03-21,Setien/Koeman,59.6721568627451,1.725
3773474,2021-04-05,Setien/Koeman,60.615,1.3135135135135134
3773497,2021-04-10,Setien/Koeman,58.80177777777778,1.9435483870967742
3773661,2021-04-22,Setien/Koeman,51.73252427184466,1.3153153153153154
3773689,2021-04-25,Setien/Koeman,55.10415335463259,1.7540983606557377
3773586,2021-04-29,Setien/Koeman,62.138011695906435,1.2083333333333333
3773695,2021-05-02,Setien/Koeman,63.262499999999996,3.0303030303030303
3773372,2021-05-08,Setien/Koeman,55.24297520661157,2.125874125874126
3773387,2021-05-11,Setien/Koeman,55.967259786476866,1.793939393939394
3773457,2021-05-16,Setien/Koeman,67.8225806451613,2.0
